_id,ltable_id,rtable_id,label,ltable_value,rtable_value
3284,1014,775,0,elementary advantage 2008 encore 39.99,encore software 12390 math advantage 2008 win 2000 xp vista  34.97
3285,1020,775,0,elementary school advantage 2007 encore software 29.99,encore software 12390 math advantage 2008 win 2000 xp vista  34.97
3286,1050,775,0,middle school advantage 2008 encore 39.99,encore software 12390 math advantage 2008 win 2000 xp vista  34.97
3287,1051,775,0,tlc clue finders math learning system sb by riverdeep encore software 19.99,encore software 12390 math advantage 2008 win 2000 xp vista  34.97
3288,1053,775,0,high school advantage 2008 encore 39.99,encore software 12390 math advantage 2008 win 2000 xp vista  34.97
3289,1055,775,0,high school advantage 2007 encore software 29.95,encore software 12390 math advantage 2008 win 2000 xp vista  34.97
3290,1100,775,0,poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,encore software 12390 math advantage 2008 win 2000 xp vista  34.97
3291,202,776,0,the computrace lojack for laptops computer tracking and loss control solution by lenovo ,datapilot is an advanced cell phone sync software solution that allows endusers to manage their contact information access the internet and check emails while on the go .  25.53
3292,432,776,0,cell phone software solution susteen 113.1,datapilot is an advanced cell phone sync software solution that allows endusers to manage their contact information access the internet and check emails while on the go .  25.53
3293,680,776,0,datapilot cell phone data transfer suite universal susteen 79.99,datapilot is an advanced cell phone sync software solution that allows endusers to manage their contact information access the internet and check emails while on the go .  25.53
3294,982,776,0,power on now up to date & contact windows power-on-software 129.99,datapilot is an advanced cell phone sync software solution that allows endusers to manage their contact information access the internet and check emails while on the go .  25.53
3295,3,777,0,peachtree by sage premium accounting for nonprofits 2007 sage software 599.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3296,12,777,0,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client microsoft 1849.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3297,68,777,0,mom standard ops mgmt lic 2005 english mlp 5 oml microsoft ,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3298,92,777,0,computrace lojack for laptops 4 year subscription absolute software 119.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3299,119,777,0,sierra hallmark card studio special edition windows ) nova development ,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3300,135,777,0,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3301,145,777,0,microsoft virtual pc for mac 7.0 with windows 2000 microsoft 249.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3302,146,777,0,microsoft mappoint 2006 standard edition microsoft 299.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3303,155,777,0,softgrid cal for ts 4.1 english mlp 20 user cal microsoft ,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3304,157,777,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3305,244,777,0,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3306,251,777,0,microsoft crm small business ed cal 3.0 license pack user cal microsoft software 9929.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3307,258,777,0,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3308,393,777,0,microsoft visual studio test agent 2005 cd 1 processor license microsoft software 5099.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3309,408,777,0,before you know it deluxe spanish edition for pc/mac encore software 29.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3310,490,777,0,microsoft visual studio professional 2005 upgrade microsoft software 549.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3311,512,777,0,microsoft windows xp professional upgrade with sp2 microsoft software 199.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3312,519,777,0,microsoft student with encarta premium 2008 dvd microsoft 49.95,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3313,521,777,0,microsoft sql server developer edition 2005 cd/dvd microsoft software 49.95,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3314,535,777,0,microsoft windows live onecare 1.5 online pc care subscription [ 12 months ] microsoft 49.95,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3315,544,777,0,microsoft windows xp home edition full version with sp2 microsoft 199.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3316,645,777,0,microsoft virtual pc for mac 7.0 with windows xp home microsoft 219.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3317,662,777,0,microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3318,761,777,0,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal microsoft software 2309.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3319,771,777,0,e frontier poser 6 collector 's edition with volume 1 figure pack ( mac ) curious-labs-inc . 279.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3320,807,777,0,media studio for psp standard editon encore software 29.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3321,816,777,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ) microsoft 10949.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3322,874,777,0,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ) sage software 1199.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3323,875,777,0,century software tinyterm plus v. 4.0 complete product century software ,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3324,941,777,0,webroot spy sweeper with antivirus family edition 3 pcs webroot software 49.95,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3325,957,777,0,peachtree by sage premium accounting 2007 accountants ' edition sage software 499.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3326,970,777,0,computrace lojack for laptops : 3 year subscription absolute software 99.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3327,973,777,0,computrace lojack for laptops : 1 year subscription absolute software 49.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3328,975,777,0,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3329,1023,777,0,aquarium 3 in 1 collection limited edition for win/mac encore software 19.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3330,1158,777,0,burning monkey solitaire 2005 edition freeverse software 24.99,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3331,1305,777,0,microsoft visual studio professional w/msdn professional 2005 renewal microsoft software 799.0,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping  2072.97
3332,135,778,0,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,avery dennison 5239 designpro deluxe v. 5.0 software for microsoft windows with sample pack complete product desktop publishing 1 user ( s ) complete product standard  29.97
3333,142,778,0,ca brightstor arcserve backup r11 .1 for netware tape library option service pack computer associates ,avery dennison 5239 designpro deluxe v. 5.0 software for microsoft windows with sample pack complete product desktop publishing 1 user ( s ) complete product standard  29.97
3334,145,778,0,microsoft virtual pc for mac 7.0 with windows 2000 microsoft 249.99,avery dennison 5239 designpro deluxe v. 5.0 software for microsoft windows with sample pack complete product desktop publishing 1 user ( s ) complete product standard  29.97
3335,155,778,0,softgrid cal for ts 4.1 english mlp 20 user cal microsoft ,avery dennison 5239 designpro deluxe v. 5.0 software for microsoft windows with sample pack complete product desktop publishing 1 user ( s ) complete product standard  29.97
